1946M5,INR,n.a.,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,JPY,n.a.,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,GBP,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M6,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,JPY,n.a.,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,GBP,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M7,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,JPY,n.a.,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,GBP,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M8,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,JPY,RUB,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,GBP,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M9,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M10,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,GBP,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M11,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1946M12,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,GBP,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,GBP,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M1,INR,RUB,FRF,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M2,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M3,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M4,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M5,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,Freely_falling,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M6,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,USD,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,Freely_falling,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,JPY,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,JPY,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M7,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,USD,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,USD,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,USD,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,USD,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M8,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,USD,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,USD,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,USD,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,USD,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1947M9,INR,RUB,Freely_falling,FRF,PTE,GBP,GBP,USD,RUB,USD,GBP,Freely_falling,RUB,GBP,GBP,INR,GBP,RUB,USD,USD,FRF,GBP,INR,USD,n.a.,ZAR,USD,GBP,RUB,FRF,BEF,PTE,FRF,FRF,USD,FRF,FRF,USD,Freely_falling,USD,FRF,BEF,FRF,USD,FRF,n.a.,USD,GBP,RUB,USD,FRF,GBP,USD,USD,GBP,USD,ESP,USD,RUB,USD,GBP,Freely_falling,Freely_falling,FRF,GBP,RUB,USD,GBP,Freely_falling,GBP,USD,FRF,PTE,GBP,USD,USD,GBP,RUB,USD,GBP,NLG,GBP,GBP,GBP,n.a.,Freely_falling,GBP,USD,GBP,RUB,GBP,n.a.,USD,INR,RUB,FRF,RUB,USD,ZAR,USD,GBP,CHF,RUB,USD,PTE,n.a.,FRF,GBP,GBP,GBP,FRF,GBP,USD,FRF,GBP,USD,USD,RUB,FRF,RUB,GBP,FRF,PTE,GBP,ZAR,AUD,INR,USD,GBP,USD,FRF,GBP,USD,INR,INR,USD,USD,AUD,USD,USD,USD,RUB,USD,INR,RUB,RUB,BEF,NZD,ITL,PTE,GBP,FRF,n.a.,GBP,GBP,GBP,RUB,n.a.,AUD,GBP,GBP,USD,INR,GBP,GBP,GBP,EGP,USD,ZAR,USD,USD,FRF,RUB,GBP,USD,FRF,AUD,GBP,FRF,USD,RUB,GBP,GBP,RUB,INR,USD,USD,USD,RUB,FRF,USD,n.a.,n.a.,GBP,GBP,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
